organization_name,pagerank_score,degree_centrality_score,betweenness_score,country
HUN-REN ENERGIATUDOMANYI KUTATOKOZPONT,4.72613317197791,323.0,64278.568861560576,HU
UNIVERSITY OF LEICESTER,4.724096459108514,328.0,121521.59662452777,UK
VSB - TECHNICAL UNIVERSITY OF OSTRAVA,4.709339916318435,261.0,298833.2654411733,CZ
GEOLOGIAN TUTKIMUSKESKUS,4.700129918219371,280.0,186960.235887567,FI
"INOVA+ - INNOVATION SERVICES, SA",4.699530107415649,229.0,327275.9148369107,PT
PANEPISTIMIO THESSALIAS,4.677769931499001,258.0,241086.14148194765,EL
PFIZER INC,4.6738397759845665,361.0,81744.31834421416,US
UNIVERSITE PAUL SABATIER TOULOUSE III,4.649458325712719,285.0,106312.71540558529,FR
F. HOFFMANN-LA ROCHE AG,4.622426198272165,351.0,71022.89110313325,CH
SCUOLA UNIVERSITARIA PROFESSIONALE DELLA SVIZZERA ITALIANA,4.619189292888586,233.0,257015.38426135044,CH
FONDS DE LA RECHERCHE SCIENTIFIQUE- FNRS,4.613980025988683,378.0,39694.13144453651,BE
UNIVERSITAT ZURICH,4.6077104386018215,256.0,196338.2978123551,CH
CENTRE DE COOPERATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LEDEVELOPPEMENT - C.I.R.A.D. EPIC,4.60585147120768,332.0,69277.96452281489,FR
IOTAM INTERNET OF THINGS APPLICATIONS AND MULTI LAYER DEVELOPMENT LTD,4.6052208404787285,268.0,169456.16061638627,CY
EUROPEAN DYNAMICS LUXEMBOURG SA,4.598253290204389,271.0,155441.96127622106,LU
INSTITUTT FOR ENERGITEKNIKK,4.579054863348056,283.0,126797.86635125258,NO
UNIVERSIDAD POMPEU FABRA,4.539046484935153,218.0,294666.7940148674,ES
WHITE RESEARCH SRL,4.523232689581446,240.0,181336.749018137,BE
SERVICE PUBLIC DE WALLONIE,4.4943278392312385,355.0,95016.31750589536,BE
CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA,4.492776009877146,280.0,252161.32842137173,ES
FORSCHUNGSVERBUND BERLIN EV,4.490762383248953,263.0,126068.04942465265,DE
ACADEMISCH ZIEKENHUIS LEIDEN,4.476945169050618,313.0,89661.2070410464,NL
VYSOKE UCENI TECHNICKE V BRNE,4.476337193196422,282.0,121971.04183079988,CZ
REGION SYDDANMARK,4.440976572660569,317.0,142340.03145004658,DK
TEKNOLOGISK INSTITUT,4.406516551934076,209.0,274900.3113626864,DK
ORGANISATION EUROPEENNE POUR LA RECHERCHE NUCLEAIRE,4.4050284324141415,259.0,133361.60259077986,CH
MAGGIOLI SPA,4.4017061729676685,238.0,156565.4927580212,IT
UNIVERSITY OF SURREY,4.38613149001569,259.0,232495.32369974087,UK
UNIVERSIDAD DE ZARAGOZA,4.373574343108069,233.0,208761.2801000235,ES
THE UNIVERSITY OF READING,4.36039448215632,255.0,172391.7730516819,UK
UNIVERSIDAD CARLOS III DE MADRID,4.3576385466247665,227.0,144932.13576825056,ES
UNIVERSITA DEGLI STUDI DI PAVIA,4.344268347826578,242.0,229799.44185351062,IT
UNIVERSIDADE DA CORUNA,4.336492951989119,274.0,147811.98585996227,ES
FONDS VOOR WETENSCHAPPELIJK ONDERZOEK-VLAANDEREN,4.2793050293275625,357.0,16187.746027514777,BE
FONDS ZUR FÖRDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG,4.2793050293275625,357.0,16187.746027514777,AT
CENTRUM VYZKUMU REZ SRO,4.2771217873413,301.0,22830.801345454776,CZ
INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK,4.268741915129879,240.0,215254.2852840948,PL
EUROPEAN ROAD TRANSPORT TELEMATICS IMPLEMENTATION COORDINATION ORGANISATION - INTELLIGENT TRANSPORT SYSTEMS & SERVICES EUROPE,4.255624643412161,222.0,144945.73381042405,BE
FUNDACION TEKNIKER,4.246463138817879,199.0,198996.777094994,ES
DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY,4.207921591544227,269.0,53876.829781784596,DE
HAVFORSKNINGSINSTITUTTET,4.184021775608721,271.0,144330.54679270272,NO
ALFRED-WEGENER-INSTITUT HELMHOLTZ-ZENTRUM FUR POLAR- UND MEERESFORSCHUNG,4.181178910595239,250.0,93868.36628820325,DE
ARCELIK A.S.,4.169092864976936,208.0,180645.33132486916,TR
STMICROELECTRONICS SRL,4.168168051839262,258.0,67942.63281104452,IT
TECHNISCHE UNIVERSITAET BERGAKADEMIE FREIBERG,4.161521316897638,262.0,98657.26959234654,DE
EUROPEAN CENTRE FOR MEDIUM-RANGE WEATHER FORECASTS,4.150346728256934,255.0,110321.78070749893,UK
INSTITUTO NACIONAL DE SAUDE DR. RICARDO JORGE,4.150074440451951,297.0,172157.4269251876,PT
INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE,4.14467789740427,200.0,349464.80597238545,AT
TECHNISCHE UNIVERSITAET GRAZ,4.144490111952173,239.0,110973.85203099687,AT
NORGES MILJO-OG BIOVITENSKAPLIGE UNIVERSITET,4.130380372311557,266.0,123920.73646121412,NO
UNIVERSITY OF ESSEX,4.108049038593323,240.0,140433.75599845074,UK
FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA,4.10695812274209,215.0,223189.7863288334,IT
STAM SRL,4.09397246127359,192.0,263128.07258086,IT
MINISTERSTVO PODOHOSPODARSTVA A ROZVOJA VIDIEKA SLOVENSKEJ REPUBLIKY,4.09093659873035,316.0,28914.441920080106,SK
ECRIN EUROPEAN CLINICAL RESEARCH INFRASTRUCTURE NETWORK,4.0882018399126645,306.0,40799.16585642383,FR
Q-PLAN INTERNATIONAL ADVISORS PC,4.084296810289323,215.0,128594.42034371312,EL
BUNDESINSTITUT FUER RISIKOBEWERTUNG,4.0754981782799495,276.0,81845.45479827486,DE
RUHR-UNIVERSITAET BOCHUM,4.050471400491733,242.0,112890.61662772323,DE
ERASMUS UNIVERSITEIT ROTTERDAM,4.038475672633884,195.0,233009.5910658918,NL
FUNDACIO PRIVADA PER A LA RECERCA I LA DOCENCIA SANT JOAN DE DEU,4.015327403090744,299.0,70815.7638068154,ES
UNIVERSIDADE DO MINHO,4.004381114232465,227.0,141566.40599921122,PT
REGION STOCKHOLM,4.003771115357926,297.0,70668.45155856466,SE
BUNDESANSTALT FUER MATERIALFORSCHUNG UND -PRUEFUNG,3.993997967343254,264.0,80063.11209069197,DE
"FUNDACION ESPANOLA PARA LA CIENCIAY LA TECNOLOGIA, F.S.P., FECYT",3.986755354596478,310.0,22808.10036175023,ES
CENTRO INTERDISCIPLINAR DE INVESTIGACAO MARINHA E AMBIENTAL,3.985454491706567,245.0,95861.15224677253,PT
UNIVERSITA CA' FOSCARI  VENEZIA,3.9850295977963945,165.0,244949.0214557917,IT
BUNDESMINISTERIUM FUER BILDUNG UND FORSCHUNG,3.9828182949461874,334.0,14443.677114510741,DE
RANNSOKNAMIDSTOD ISLANDS,3.9828182949461874,334.0,14443.677114510741,IS
INSTITUT PASTEUR,3.9684476860935596,210.0,212442.6366207713,FR
STIFTELSEN NILU,3.963386164387445,239.0,123674.33312289322,NO
UNIVERSITE PARIS CITE,3.960730580236235,225.0,130278.4451482261,FR
UNIVERSITATSKLINIKUM HEIDELBERG,3.948735506547563,275.0,76525.53818652002,DE
FORD OTOMOTIV SANAYI ANONIM SIRKETI,3.9400686952532222,215.0,176493.16228597067,TR
UNIVERSITE LYON 1 CLAUDE BERNARD,3.9355116223605466,223.0,205525.07257612742,FR
INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE,3.923852406841319,244.0,72001.13013569618,BE
UNIVERSIDADE DE TRAS-OS-MONTES E ALTO DOURO,3.9226700336902325,258.0,213862.03623236687,PT
MONTANUNIVERSITAET LEOBEN,3.918434868223349,176.0,165738.76662432714,AT
KAUNO TECHNOLOGIJOS UNIVERSITETAS,3.9075949075552563,209.0,193499.60630216985,LT
VLAAMS INSTITUUT VOOR DE ZEE,3.8997264514762953,241.0,77064.67051342921,BE
UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA,3.896289357084591,198.0,179609.28100284623,IT
CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI,3.8940157846592007,209.0,142000.36005492517,IT
NIBIO - NORSK INSTITUTT FOR BIOOKONOMI,3.8809793578571288,206.0,153197.1315028206,NO
UNIVERSITATEA NATIONALA DE STIINTASI TEHNOLOGIE POLITEHNICA BUCURESTI,3.871609286148665,238.0,145945.66911545393,RO
INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,3.864769303074707,231.0,128402.25637878434,FR
UNIVERSITY OF YORK,3.847585549636566,215.0,126905.54172319043,UK
KING'S COLLEGE LONDON,3.8272751530330074,203.0,141875.57062542773,UK
DIMOKRITIO PANEPISTIMIO THRAKIS,3.827159811574716,196.0,226022.3304062451,EL
FONDAZIONE LINKS - LEADING INNOVATION & KNOWLEDGE FOR SOCIETY,3.8180354255029245,185.0,178160.6181093145,IT
ACCADEMIA EUROPEA DI BOLZANO,3.8034843897498227,184.0,260208.5462980747,IT
INSTITUTO DE SALUD CARLOS III,3.8027674621963237,273.0,86006.7535795421,ES
FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA,3.7880927194200775,197.0,163936.66661736585,ES
UBITECH LIMITED,3.785327048428497,210.0,84577.75159135216,CY
KENTRO MELETON ASFALEIAS,3.771164267827042,175.0,149031.9560940843,EL
KLINIKUM DER LUDWIG-MAXIMILIANS-UNIVERSITAT MUNCHEN,3.7634623849824194,264.0,78880.32229679731,DE
UNIVERSITE DU LUXEMBOURG,3.7632024255045233,179.0,228110.5859364057,LU
INSTITUTO TECNOLOGICO DE ARAGON,3.75841104562921,183.0,139456.43958342102,ES
EATRIS ERIC,3.7371821813301294,275.0,100937.6113779831,NL
THE UNIVERSITY OF NOTTINGHAM,3.72920852168752,210.0,150496.2158141487,UK
UCB BIOPHARMA,3.7282315144351967,289.0,54433.14029907459,BE
GIOUMPITEK MELETI SCHEDIASMOS YLOPOIISI KAI POLISI ERGON PLIROFORIKIS ETAIREIA PERIORISMENIS EFTHYNIS,3.726487381497982,197.0,123996.81972688177,EL
UNIVERSITA DEGLI STUDI DI PERUGIA,3.7195005622916586,206.0,193879.52220835307,IT
VYSOKA SKOLA CHEMICKO-TECHNOLOGICKA V PRAZE,3.7112573901963093,233.0,128189.15159085322,CZ
UNIVERSITAETSKLINIKUM FREIBURG,3.6933392705604042,280.0,37073.25177668099,DE
AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS,3.6856785152325484,189.0,198056.43367823487,ES
CHRISTIAN-ALBRECHTS-UNIVERSITAET  ZU KIEL,3.6624497447554427,188.0,183283.75662087186,DE
SINTEF OCEAN AS,3.658681197115496,157.0,272651.8376323799,NO
UNIVERSITA TA MALTA,3.6552739888748262,168.0,232216.19067063843,MT
UNIVERSITY OF GLASGOW,3.6355081802217244,179.0,193811.1806287408,UK
HAUTE ECOLE SPECIALISEE DE SUISSE OCCIDENTALE,3.631176901563666,199.0,128261.92406691953,CH
ZURCHER HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN,3.611358398906646,182.0,184326.7408631785,CH
MINISTRY OF AGRICULTURE AND FORESTRY,3.6097290786708793,286.0,13210.849372308478,TR
REGIONAAL- JA POLLUMAJANDUSMINISTEERIUM,3.6097290786708793,286.0,13210.849372308478,EE
LIETUVOS RESPUBLIKOS ZEMES UKIO MINISTERIJA,3.6087609104194707,282.0,17267.639403670084,LT
Bundesanstalt für Landwirtschaft und Ernährung,3.603432973345116,281.0,12269.301035190563,DE
CENTRO INTERNAZIONALE DI ALTISTUDI AGRONOMICI MEDITERRANEI,3.599267276577272,244.0,73028.94156660193,IT
JANSSEN PHARMACEUTICA NV,3.571863136085065,241.0,75008.2212212997,BE
NOVO NORDISK A/S,3.5694123714743373,237.0,74710.93932979327,DK
EUROQUALITY SAS,3.564284823003011,164.0,244846.4684314992,FR
RIGAS STRADINA UNIVERSITATE,3.5525911759726174,257.0,56304.466967015396,LV
TOFAS TURK OTOMOBIL FABRIKASI ANONIM SIRKETI,3.5490847999882127,194.0,138017.4500629435,TR
FUNDACION AZTI - AZTI FUNDAZIOA,3.5307973358555995,210.0,118511.11290627129,ES
OSPEDALE SAN RAFFAELE SRL,3.509914431900102,255.0,35015.418102063864,IT
UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,3.5067623029651602,208.0,133758.16849934473,ES
UNIVERSITE DE STRASBOURG,3.50508173247625,197.0,75768.84203252164,FR
CLUSTER VIOOIKONOMIAS KAI PERIVALLONTOS DYTIKIS MAKEDONIAS,3.5040549422316443,193.0,104214.8767559576,EL
LIMITED LIABILITY COMPANY ENERGORISK,3.501528329511254,249.0,22958.361013498135,UA
LIETUVOS ENERGETIKOS INSTITUTAS,3.496729565502898,234.0,56197.86395022716,LT
UNIVERSITY OF PIRAEUS RESEARCH CENTER,3.489719747873449,208.0,113228.45458377566,EL
GESELLSCHAFT FUR ANLAGEN UND REAKTORSICHERHEIT (GRS) gGmbH,3.4890865692773576,252.0,9883.806109607936,DE
ECOLE NATIONALE SUPERIEURE DES MINES DE PARIS,3.489086034640481,219.0,118551.2927964849,FR
ARTELYS,3.48712665123305,205.0,126797.75095940822,FR
UNIVERSITA DEGLI STUDI DI CAGLIARI,3.483278753704915,177.0,211895.1329090176,IT
UAB TERAGLOBUS,3.483207100562874,213.0,84804.40525157904,LT
AGENCIA ESTATAL DE INVESTIGACION,3.475110851519031,274.0,11434.327142283704,ES
UNIVERSITAETSKLINIKUM AACHEN,3.4607167966293875,242.0,87173.28833199783,DE
PARIS-LODRON-UNIVERSITAT SALZBURG,3.4494719116977786,248.0,83964.46460491742,AT
UNIVERSITAET LEIPZIG,3.447606980020939,200.0,105748.90494952253,DE
VILNIAUS UNIVERSITETAS,3.4413736155401287,179.0,137769.82396496442,LT
FREIE UNIVERSITAET BERLIN,3.440506277358375,190.0,99389.16948146914,DE
AGRAREN UNIVERSITET - PLOVDIV,3.43488383906863,220.0,99265.80636622402,BG
EESTI MAAULIKOOL,3.43337806397167,223.0,73055.37188320844,EE
STAZIONE ZOOLOGICA ANTON DOHRN,3.431077217578218,214.0,52683.953533155545,IT
REFRAME FOOD ASTIKI MI KERDOSKOPIKI ETAIRIA,3.4307525325734565,177.0,129292.49569741744,EL
COLLABORATING CENTRE ON SUSTAINABLE CONSUMPTION AND PRODUCTION GGMBH,3.4274648477115446,173.0,145729.81081656538,DE
AGENCE NATIONALE DE LA SECURITE SANITAIRE DE L ALIMENTATION DE L ENVIRONNEMENT ET DU TRAVAIL,3.4211007432660945,229.0,66573.87367694324,FR
UNIVERSITAET INNSBRUCK,3.4125732750241156,171.0,134040.26698030706,AT
STICHTING EGI,3.405726181426623,227.0,28125.673360490156,NL
ZAVOD ZA GRADBENISTVO SLOVENIJE,3.393064629888811,227.0,56275.77634909541,SI
UNIVERSITA DEGLI STUDI DELLA CAMPANIA LUIGI VANVITELLI,3.367610832537564,233.0,111740.69186513273,IT
UNIVERSITAIR MEDISCH CENTRUM UTRECHT,3.3602920422702267,164.0,155148.93400749043,NL
CONSORCIO PARA LA CONSTRUCCION EQUIPAMIENTO Y EXPLOTACION DEL LABORATORIO DE LUZ SINCROTRON,3.357214756349288,205.0,70695.06377533278,ES
INSTITUT NATIONAL DE L ENVIRONNEMENT INDUSTRIEL ET DES RISQUES - INERIS,3.3387899905516463,165.0,148505.02500860256,FR
AKADEMIA GORNICZO-HUTNICZA IM. STANISLAWA STASZICA W KRAKOWIE,3.3387840180393726,155.0,165309.98688544895,PL
SUITE5 DATA INTELLIGENCE SOLUTIONS LIMITED,3.32722087366027,176.0,82581.93783470345,CY
REVOLVE PLANET,3.325629960184638,164.0,108520.2193960308,BE
THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,3.3253873224536035,169.0,138941.9459349263,US
"IRIS TECHNOLOGY SOLUTIONS, SOCIEDAD LIMITADA",3.318370484782288,183.0,91489.26790344687,ES
LEIBNIZ-INSTITUT FUR AGRARTECHNIK UND BIOOKONOMIE EV,3.3090095161159714,200.0,115616.59690754922,DE
MINISTERO DELLA SALUTE,3.2923889964591995,272.0,15912.226164665073,IT
LATVIJAS ZINATNES PADOME,3.2923889964591995,272.0,15912.226164665073,LV
RIGAS TEHNISKA UNIVERSITATE,3.289457073003043,128.0,270388.6499129764,LV
ENCO SRL,3.2826410002634336,140.0,305126.4342854513,IT
MIDDLE EAST TECHNICAL UNIVERSITY,3.280400203901123,151.0,355900.0775986057,TR
STICHTING IMEC NEDERLAND,3.270542914596011,194.0,66801.95973419568,NL
INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY,3.256803846396953,171.0,101801.45486343677,PT
ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE,3.2567086146027586,181.0,76738.38721176122,EL
FCIENCIAS.ID - ASSOCIACAO PARA A INVESTIGACAO E DESENVOLVIMENTO DE CIENCIAS,3.252070320398829,188.0,117296.39370893697,PT
NOVAMONT SPA,3.248782420225226,159.0,137596.96581730692,IT
AARHUS UNIVERSITETSHOSPITAL,3.2334483787854706,245.0,46241.78977397693,DK
HOSPITAL SANT JOAN DE DEU,3.2331769471553726,251.0,46758.676074268,ES
UNIVERSITAT LINZ,3.2271761392045373,157.0,140061.11791254417,AT
TECHNISCHE UNIVERSITAET CHEMNITZ,3.225648207814248,153.0,366079.7670708774,DE
CENTRO PARA EL DESARROLLO TECNOLOGICO Y LA INNOVACION E.P.E.,3.2212916374054785,258.0,5828.641394118856,ES
NORSK INSTITUTT FOR VANNFORSKNING,3.211946610872245,192.0,52841.53390805434,NO
UNIVERSIDADE DE EVORA,3.207376678766061,171.0,187525.11683404393,PT
BAR ILAN UNIVERSITY,3.2028944357562383,234.0,63465.968347777394,IL
UNIVERSITAET MUENSTER,3.197388878269981,153.0,195018.72164310561,DE
ROYAL COLLEGE OF SURGEONS IN IRELAND,3.1870367075165844,231.0,61794.749803221894,IE
SIEMENS INDUSTRY SOFTWARE NV,3.1822990705147975,167.0,62880.024474006175,BE
"BIOEAST HUB CR, Z. U.",3.1760569281904765,160.0,117051.31671031385,CZ
SILICON AUSTRIA LABS GMBH,3.1758006920348683,169.0,104851.82772682847,AT
CESKA ZEMEDELSKA UNIVERZITA V PRAZE,3.165194539257241,158.0,212958.76866333303,CZ
EBOS TECHNOLOGIES LIMITED,3.148405098609413,176.0,49393.154070961406,CY
CENTRALE LILLE INSTITUT,3.147324171359806,218.0,22515.065666483813,FR
"DEPARTMENT OF AGRICULTURE, FOOD AND THE MARINE",3.1401389905052666,253.0,3824.811137870232,IE
INFINEON TECHNOLOGIES AUSTRIA  AG,3.1395134599010293,193.0,60369.41478362379,AT
FUNDACIO UNIVERSITARIA BALMES,3.1391035634768856,149.0,137000.65691769388,ES
ELEKTRO GORENJSKA PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE DD,3.1376220182174177,190.0,67416.72649064922,SI
HELMHOLTZ-ZENTRUM HEREON GMBH,3.135418529840098,180.0,66586.85305630362,DE
VERKET FOR INNOVATIONSSYSTEM,3.1351807643901948,262.0,15796.552199587422,SE
BULGARIAN NATIONAL SCIENCE FUND,3.1351807643901948,262.0,15796.552199587422,BG
"MINISTERIE VAN LANDBOUW, VISSERIJ, VOEDSELKWALITEID EN NATUUR",3.1273102553613716,252.0,3824.811137870232,NL
MAA- JA METSATALOUSMINISTERIO (MMM),3.1273102553613716,252.0,3824.811137870232,FI
"MINISTERIET FOR FODEVARER, LANDBRUG OG FISKERI",3.1273102553613716,252.0,3824.811137870232,DK
"FORSKNINGSRÅDET FÖR MILJÖ, AREELLA NÄRINGAR OCH SAMHÄLLSBYGGANDE",3.1273102553613716,252.0,3824.811137870232,SE
FONDS INNOVEREN EN ONDERNEMEN,3.1273102553613716,252.0,3824.811137870232,BE
"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3.1273102553613716,252.0,3824.811137870232,IT
BUNDESMINISTERIUM FUR ERNAHRUNG UND LANDWIRTSCHAFT,3.127310255361371,252.0,3824.811137870232,DE
UNIVERSITAT BASEL,3.120008839746035,175.0,104515.33364254487,CH
BEN-GURION UNIVERSITY OF THE NEGEV,3.1185886208821274,176.0,156630.66585697484,IL
THE UNIVERSITY OF SHEFFIELD,3.118109560007267,173.0,115479.6098212577,UK
"FUNDACION DE LA COMUNIDAD VALENCIANA PARA LA INVESTIGACION, PROMOCION Y ESTUDIOS COMERCIALES DE VALENCIAPORT",3.1084162425411606,140.0,248593.7197056408,ES
UNIVERSITATEA DIN BUCURESTI,3.093890811807022,172.0,126428.4884605515,RO
IFP Energies nouvelles,3.089506496426846,164.0,150107.9037777596,FR
CORE KENTRO KAINOTOMIAS AMKE,3.088549963803998,164.0,60065.1390068846,EL
MAKERERE UNIVERSITY,3.0859944437736138,123.0,160442.0550958034,UG
TECHNICAL UNIVERSITY OF SOFIA,3.0848417888779207,213.0,34301.43293793968,BG
ZF FRIEDRICHSHAFEN AG,3.083873905021158,192.0,46087.04722575239,DE
CINECA CONSORZIO INTERUNIVERSITARIO,3.075313204892785,191.0,75106.7854767158,IT
ARKEMA FRANCE SA,3.073643597485623,145.0,112213.27623840053,FR
UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF,3.0686076857711044,177.0,82511.16867561244,DE
NATIONAL SCIENCE CENTER KHARKOV INSTITUTE OF PHYSICS AND TECHNOLOGY,3.065625987511163,211.0,55306.7467701385,UA
Elektroinstitut Milan Vidmar,3.0638177510934987,222.0,36791.70035887,SI
ELES DOO OPERATER KOMBINIRANEGA PRENOSNEGA IN DISTRIBUCIJSKEGA ELEKTROENERGETSKEGA OMREZJA,3.062456949728014,188.0,65376.43707697765,SI
UNIVERSITE D'ORLEANS,3.0611146233438613,189.0,164207.60600997965,FR
THE UNIVERSITY OF EXETER,3.060664319468226,175.0,101895.35975722717,UK
"""STATE ENTERPRISE """"STATE SCIENTIFIC AND TECHNICAL CENTER FOR NUCLEAR AND RADIATION SAFETY""""""",3.0429671619873044,217.0,10038.229094408844,UA
FRIEDRICH-SCHILLER-UNIVERSITÄT JENA,3.030830270548308,133.0,190362.87625993774,DE
INSTITUTO DE SOLDADURA E QUALIDADE,3.0296605510444077,143.0,142752.13018478273,PT
"INSTITUTO TECNOLOGICO DEL EMBALAJE, TRANSPORTE Y LOGISTICA",3.029102460768709,149.0,131274.29343272868,ES
CENTRO DE CIENCIAS DO MAR DO ALGARVE,3.0213824453648033,195.0,29172.972047518717,PT
UJV REZ AS,3.0192586727064663,213.0,18989.045440553607,CZ
INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,3.0179321928665255,171.0,108711.09916211957,FR
ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3.0177494527950603,180.0,51453.205481515964,IT
TRUST-IT SERVICES SRL,3.0121551946477005,162.0,124091.69693204341,IT
UNIVERSITA DEGLI STUDI DI CATANIA,3.00888442589125,170.0,110932.0540689984,IT
THALES SIX GTS FRANCE SAS,3.0048126789279426,172.0,62416.34995826835,FR
BRUNEL UNIVERSITY LONDON,3.001739593599983,135.0,134461.68870359333,UK
IDRYMA EREVNAS KAI KAINOTOMIAS,2.9958672685500645,249.0,14604.838611980249,CY
SLOVENSKA AKADEMIA VIED,2.9958672685500645,249.0,14604.838611980249,SK
NEMZETI KUTATASI FEJLESZTESI ES INNOVACIOS HIVATAL,2.9958672685500645,249.0,14604.838611980249,HU
STMICROELECTRONICS CROLLES 2 SAS,2.991174183910791,171.0,51767.44844505074,FR
AZIENDA SANITARIA UNIVERSITARIA FRIULI CENTRALE,2.9782465488216885,236.0,10180.949662618399,IT
VYTAUTO DIDZIOJO UNIVERSITETAS,2.9767835602378727,151.0,130244.26321438522,LT
TTTECH AUTO AG,2.9763126777999154,194.0,22375.651571841267,AT
CESSDA ERIC,2.9727005030389373,194.0,22249.571863676178,NO
THE LISBON COUNCIL FOR ECONOMIC COMPETITIVENESS ASBL,2.970766574053662,153.0,94610.33849865585,BE
BIOBANKS AND BIOMOLECULAR RESOURCES RESEARCH INFRASTRUCTURE CONSORTIUM (BBMRI-ERIC),2.9691496232682204,232.0,20403.158838776697,AT
INNOVATION ENGINEERING SRL,2.9682980672755295,136.0,165551.57756638393,IT
REGIONE TOSCANA,2.9672098529722177,225.0,61899.56705929787,IT
FUNDINGBOX ACCELERATOR SP ZOO,2.966999872913966,141.0,125781.09907776666,PL
UNIVERSITE GUSTAVE EIFFEL,2.959494815583345,151.0,182790.54033245397,FR
"GEOSPHERE AUSTRIA - BUNDESANSTALT FUR GEOLOGIE, GEOPHYSIK, KLIMATOLOGIE UND METEOROLOGIE",2.9544658620636675,185.0,60612.6616920451,AT
ASOCIACION ESPANOLA DE NORMALIZACION,2.9517161170006148,152.0,78878.51847721267,ES
FUNDACIO CENTRE DE REGULACIO GENOMICA,2.9511229324387087,232.0,15056.097584267682,ES
ERICSSON AB,2.9496336106645002,155.0,343200.84617017617,SE
UNIVERSITAET BIELEFELD,2.943671371783154,151.0,118305.83905242576,DE
MARINE INSTITUTE,2.9434675464354227,184.0,23947.749668491007,IE
INNOVATION IN RESEARCH & ENGINEERING SOLUTIONS,2.9386736311467208,135.0,92743.43725094058,BE
FUNDACIO DE RECERCA CLINIC BARCELONA-INSTITUT D INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER,2.9372111560276437,154.0,97491.2336981438,ES
OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES,2.9294760076241317,135.0,92665.36804165707,FR
UNIVERSITA DEGLI STUDI DI UDINE,2.925506537596954,176.0,103784.35307400004,IT
THE HEBREW UNIVERSITY OF JERUSALEM,2.917905701688317,144.0,122603.86192450333,IL
TECHNISCHE UNIVERSITAT DORTMUND,2.907852497054657,179.0,70367.90980115568,DE
UNIVERSITA DEGLI STUDI DI PALERMO,2.900983317856623,134.0,144221.4942580999,IT
INSTITUT NATIONAL DES SCIENCES ET INDUSTRIES DU VIVANT ET DE L'ENVIRONNEMENT - AGROPARISTECH,2.90053676724193,189.0,45521.37506650549,FR
REGION NORDJYLLAND (NORTH DENMARK REGION),2.8995752893127174,220.0,33258.519620818086,DK
COMMUNAUTE D' UNIVERSITES ET ETABLISSEMENTS UNIVERSITE BOURGOGNE - FRANCHE - COMTE,2.8985137859099575,146.0,108422.57415733127,FR
CNET CENTRE FOR NEW ENERGY TECHNOLOGIES SA,2.8982389166712577,142.0,95179.31875113414,PT
STATENS VETERINAERMEDICINSKA ANSTALT,2.8978452740063205,186.0,65636.0887141364,SE
UNIVERSITATEA BABES BOLYAI,2.89346802264645,123.0,255252.95678390766,RO
"CONSORCIO PARA EL DISENO, CONSTRUCCION, EQUIPAMIENTO Y EXPLOTACION DE LA PLATAFORMA OCEANICA DE CANARIAS",2.8920172817015377,170.0,68743.85279258115,ES
HELMHOLTZ-ZENTRUM BERLIN FUR MATERIALIEN UND ENERGIE GMBH,2.889169034469667,168.0,52640.58549860621,DE
"JOHANN HEINRICH VON THUENEN-INSTITUT, BUNDESFORSCHUNGSINSTITUT FUER LAENDLICHE RAEUME, WALD UND FISCHEREI",2.883086337170409,187.0,37109.65732905957,DE
BIO BASE EUROPE PILOT PLANT VZW,2.8764303624060545,136.0,136930.64453566764,BE
